body,title,url
"En el año 2014, una entonces desconocida japonesa llegó a nuestras vidas para poner orden. Su nombre era Marie Kondo y su mantra, “ordena tu espacio, transforma tu vida”, se hizo tan conocido como su receta para conseguirlo: tirar todas aquellas posesiones que no “inspiren alegría”. Su libro La magia del orden (Aguilar, 2015) conquistó las listas de lo más vendido en publicaciones como The New York Times, Los Angeles Times, Publishers Weekly y The Wall Street Journal. En España, lleva 28 ediciones y más de 270.000 ejemplares vendidos. Dos libros y un programa en Netflix después, apenas existe alguien que no conozca, aunque sea de pasada, a la gurú del orden y su método de organización KonMari.",Desmontando la magia del orden: por qué abrazar el caos también puede ser positivo,https://elpais.com/estilo-de-vida/2022-12-11/desmontando-la-magia-del-orden-por-que-abrazar-el-caos-tambien-puede-ser-positivo.html
"“Privacidad. Eso es Apple”. El famoso eslogan de la compañía de Cupertino podría tambalearse. Dos investigadores de la empresa de software Mysk aseguran que Apple recopila información personal de los datos de uso del iPhone mientras promete explícitamente no hacerlo. Según sus hallazgos, la compañía conoce el comportamiento detallado de los usuarios en sus propias aplicaciones y puede identificarlos. EL PAÍS se ha puesto en contacto con Apple, que, por el momento, afirma no tener nada que decir al respecto.",La eterna promesa de la privacidad: ¿son los iPhone tan seguros como Apple presume?,https://elpais.com/tecnologia/2022-12-09/la-eterna-promesa-de-la-privacidad-son-los-iphone-tan-seguros-como-apple-presume.html
"El Parlamento vivió el viernes una frenética concentración de propuestas legislativas que afectan a elementos centrales de la arquitectura democrática española. No todas tienen la misma justificación y casi ninguna debería tramitarse con semejante rapidez: obedecen a la voluntad del Gobierno de dejar despejado el inicio de un año intensamente electoral. La tramitación parlamentaria de la propuesta de ley conjunta del PSOE y Unidas Podemos para suprimir el delito de sedición, y cambiarlo por otro de desórdenes públicos agravados (con una pena mucho más pequeña), ha sido la percha que el Gobierno ha encontrado para otras enmiendas que nada tienen que ver con ella. Son la reforma del delito de malversación de fondos públicos que promueve una enmienda de ERC para rebajar sus penas, la creación de otros tipos penales para luchar contra la corrupción (enriquecimiento ilícito) o para terminar con la impunidad de las empresas que incumplen la normativa laboral sobre contratación. Bajo ese paraguas ha metido también el Gobierno la reforma del método de elección de los candidatos del CGPJ a renovar el Constitucional.",Una catarata legislativa,https://elpais.com/opinion/2022-12-11/y-una-catarata-legislativa.html
"La ley de la eutanasia salió adelante hoy en el Parlamento portugués. Es la tercera vez que la Asamblea de la República da luz verde a la norma que ampara el derecho a una muerte digna para los enfermos que sufren un padecimiento irreversible. No está claro que la tercera sea la última. El rechazo que la legislación suscita en el presidente de la República, Marcelo Rebelo de Sousa, que no la promulgó en los dos intentos anteriores, no da garantías de que la eutanasia se despenalice en los próximos meses.",Portugal: tercer intento para tener una ley de eutanasia,https://elpais.com/sociedad/2022-12-09/portugal-tercer-intento-para-tener-una-ley-de-eutanasia.html
"El 11 de noviembre de 2020, el buque Maersk Laberinto, un portacontenedores de casi 300 metros de eslora y bandera de Hong Kong, llegaba al puerto de Algeciras (Cádiz) procedente de Paraguay. Su amarre era esperado por la Guardia Civil, que llevaba tiempo investigando, en la que había bautizado como Operación Atalaya, una trama criminal que intentaba introducir en España un importante alijo de droga. Los agentes no se equivocaron. En un contenedor que oficialmente contenía carbón vegetal, los agentes encontraron 63 sacos de arpillera que ocultaban 1.882 kilos de cocaína de gran pureza, con un valor estimado en el mercado negro de 67,8 millones de euros. Aquel día no solo cayeron cerca de dos toneladas de estupefaciente y se detuvo a una docena de personas, sino que se empezó a fraguar el principio del fin de El Tigre, un individuo del que entonces solo se conocía su alias y que las investigaciones posteriores han llevado al instituto armado a catalogarle, en una nota de prensa hecha pública este domingo, como “el narcotraficante de origen español más importante a nivel global” en el tráfico de cocaína por el volumen de estupefaciente que gestionaba “de forma mensual y sin límites geográficos en sus actividades”.","Cae El Tigre, el enigmático narco madrileño que vivía a todo lujo en Dubái",https://elpais.com/espana/2022-12-11/cae-el-tigre-el-enigmatico-narco-madrileno-que-vivia-a-todo-lujo-en-dubai.html
"La última evolución con respecto a los temporizadores analógicos de toda la vida son los llamados enchufes inteligentes. Los primeros hacen funciones de temporizadores y, aunque efectivos, se encuentran limitados y acaban dando algunos problemas con el paso del tiempo. Sin embargo, los enchufes inteligentes como TP-Link TAPO P100 (el más vendido en Amazon) son más avanzados: solo necesitan de una red wifi para funcionar y los configuramos con el móvil por Bluetooth.",¿Qué hace un enchufe inteligente? Así es el más vendido en Amazon por menos de diez euros y 9.000 valoraciones,https://elpais.com/escaparate/2021-12-05/que-hace-un-enchufe-inteligente-asi-es-el-mas-vendido-en-amazon-por-menos-de-diez-euros-y-9000-valoraciones.html
"Tiene facilidad para subirse a una caja de cervezas y electrizar a la gente que se congrega a su alrededor, como ha hecho tantas veces en pueblos remotos de Perú. La lente de la cámara, sin embargo, le intimida, le reseca la boca. Le pasó en un debate con Keiko Fujimori cuando era candidato y empezó a sudar en cantidades industriales, y le ocurre esta mañana de miércoles 7 de diciembre en la que ya es presidente. Está en su despacho, sentado en un escritorio de madera. Lleva enfundada la banda presidencial, se asemeja al retrato de un hombre poderoso, pero el temblor de las manos con las que sujeta unos papeles lo delatan. Su defensa dirá después que está drogado, que no es él plenamente. Pedro Castillo anuncia en ese preciso momento la disolución del Congreso, un ente que odia. Un autogolpe de manual. Acusa a la Cámara de no dejarle gobernar, de hacerle la vida imposible. Debería estar dichoso por descabezar a sus enemigos. Pero no lo está, porque en realidad se encuentra solo, solísimo.","La caída de Castillo, el último episodio de un Perú en crisis continua",https://elpais.com/internacional/2022-12-11/la-caida-de-castillo-el-ultimo-episodio-de-un-peru-en-crisis-continua.html
—Hay días en que me digo: ¿Para qué carajo me vine? Otros que me alegro de haber venido. Y así.,"“Consolaba al hijo de otros si se caía, pero a mi niña, ¿quién la consuela?”",https://elpais.com/sociedad/2022-12-11/mi-vida-sin-mis-hijos.html
"La pionera del feminismo negro estadounidense Dorothy Pitman Hughes ha muerto en Tampa (Florida) a los 84 años. Su foto de 1971 levantando el puño junto a Gloria Steinem, otro icono del feminismo, se convirtió en la imagen más poderosa de la hermandad interracial en la lucha por los derechos de las mujeres. Pitman murió el pasado 1 de diciembre, pero la noticia no ha trascendido hasta la noche de este sábado.","Muere Dorothy Pitman Hughes, icono del feminismo estadounidense, a los 84 años",https://elpais.com/sociedad/2022-12-11/muere-dorothy-pitman-hughes-icono-del-feminismo-estadounidense-a-los-84-anos.html
"Una crisis en principio acotada a un parque temático de Lego acabó golpeando a toda la economía de Corea del Sur. Ocurrió a principios de otoño. La empresa promotora del centro de ocio, participada por el gobierno de la provincia de Gangwon, dejó sin pagar un bono de 137 millones de euros. La decisión no solo puso contra las cuerdas al proyecto. En un mercado con menos liquidez por las subidas de tipos, las arterias por las que circula el crédito a empresas quedaron congeladas y el Gobierno y el Banco Central de Corea se vieron forzados a intervenir.",Las siete amenazas para la economía global: de la inflación a las criptomonedas,https://elpais.com/economia/2022-12-11/las-siete-amenazas-para-la-economia-global-de-la-inflacion-a-las-criptomonedas.html
"El martes 6 de diciembre, Cristina Fernández de Kirchner escuchó desde su despacho en el Senado la lectura de una condena a seis años de prisión por corrupción durante sus dos gobiernos, entre 2007 y 2015. Minutos después, con la mirada fija a una cámara, les dijo a los argentinos que era víctima de una “mafia judicial” cuyo único objetivo era proscribirla de la política. No hubo grandes novedades en sus ataques a los jueces federales, a los que considera desde el inicio del juicio, hace poco más de tres años, sicarios a sueldo de la oposición y de los grandes medios. Pero aquel día hubo algo más. Cuando todo se perdía en la monotonía de lo ya dicho, Kirchner anunció que se bajaba de cualquier carrera electoral. “Me quieren presa o muerta, no voy a ser candidata a nada, ni a presidenta ni a senadora, no voy a estar en ninguna boleta”, disparó al borde de las lágrimas. La política derrotada en los tribunales volvía a colocarse, ahora por ausencia, en el centro de la escena.","La condena a seis años de cárcel entierra las aspiraciones de Cristina Kirchner, pero no su poder",https://elpais.com/argentina/2022-12-11/la-condena-a-seis-anos-de-carcel-entierra-las-aspiraciones-de-cristina-kirchner-pero-no-su-poder.html
"Cuando suenan las campanas, a la hora en punto, todo se estremece. El campanario del siglo XIX con vigas de madera parece una trinchera que bombardea con sus tan tan a un exterior impasible. Fuera, en pleno barrio de Malasaña de Madrid, en la plaza de San Ildefonso, que lleva el nombre de la iglesia, los modernos toman vermú y cañas en las terrazas, como si oyeran llover. Pero, en lo más alto de la torre, alguien imprevisible se resiste a que este sonido se pierda entre sirenas, ambulancias y reguetón. Es un chico de 17 años, probablemente el más listo de su clase, el que recuerda que, detrás de estos armatostes de más de 400 kilos, hay alma y sentimiento, ritmo y cadencia. Se llama Pablo Delgado Aparicio y, cuando todos sus amigos querían ser futbolistas, bomberos o policías, él eligió ser campanero.",Una tradición muy española en peligro de extinción: “Un pueblo sin campanas es un pueblo sin alma”,https://elpais.com/cultura/2022-12-11/una-tradicion-muy-espanola-en-peligro-de-extincion-un-pueblo-sin-campanas-es-un-pueblo-sin-alma.html
"Joan Manuel Serrat se despide. Si un artista se retira, puede volver, como sucede a menudo; en cambio, despedirse en este caso significa que Serrat se dispone a bajar definitivamente del escenario dejando atrás un caudal de belleza y de placer compartidos con su público durante más de 50 años. En el aire quedará el sonido de aquellos tranvías que transportaban hacia las playas los domingos a gente derrotada y la devolvían con los cuerpos llenos de sol de aquel Mediterráneo con olor a algas y a brea. En el aire quedarán los gritos de aquellas adolescentes que fueron las primeras en arañarse las mejillas en los conciertos de Serrat. Ignoras dónde estará aquella niña de 15 años cuyo nombre ya no recuerdas, que oyó tus primeras palabras de amor, sencillas y tiernas, con los labios salados de mar. Tal vez habrá engendrado a su hija en una noche de sábado oyendo una de las canciones de Serrat. Tal vez aquella niña estará sentada con esa hija y con alguna nieta en este último concierto y si te cruzaras con ella la reconocerías con la mirada. Atrás quedará intacta la rebeldía moral del artista, tenaz, comprometida, puesta a prueba en momentos muy aciagos de la dictadura, usando como arma la alegría de vivir. La voz de Joan Manuel Serrat dio a entender que existe una patria universal a la que te llevaba la belleza de aquellas palabras cantadas en catalán o en el castellano de Machado y de Miguel Hernández. Las canciones de Serrat quedarán en el aire como una lección que el Mediterráneo ofrece de placer, de equilibrio y de locura de un amor olvidado tras las cañas. Este mar le enseñó a un chaval del Poble Sec a ser un catalán de Barcelona, de Madrid, de Buenos Aires, de México, de Santiago de Chile, y también de cualquier taberna de Mahón sin más bandera que un vaso de vino enarbolado. Despedirse significa en este caso que en el aire siempre quedará Serrat.",Con Serrat,https://elpais.com/opinion/2022-12-11/con-serrat.html
"Eduardo Matute tenía 16 años cuando empezó a consumir hachís y marihuana. Luego, a la adicción a los porros se fueron sumando otras: alcohol, cocaína y tabaco. A los 23 años tuvo su primer brote psicótico. Tardó casi una década en recibir diagnóstico: trastorno esquizoafectivo bipolar, una variante de la esquizofrenia que aúna los síntomas psicóticos propios de la esquizofrenia con los estados de manía y depresión asociados al trastorno bipolar. A sus 47 años, cuenta a EL PAÍS, lleva 14 sin consumir hachís o marihuana, y alrededor de ocho años sin consumir alcohol y cocaína. “Ahora estoy estable. A veces tengo crisis, aunque ya sin brotes psicóticos o de manía gracias a la medicación. Estas crisis se producen por el estrés, por la desestabilización horaria o por la falta de descanso, pero afortunadamente ya no por consumir”, explica.",Así es el síndrome de la puerta equivocada: el drama de los pacientes con patología dual,https://elpais.com/salud-y-bienestar/2022-12-09/asi-es-el-sindrome-de-la-puerta-equivocada-el-drama-de-los-pacientes-con-patologia-dual.html
"La clasificación a semifinales ha acabado con Croacia y Argentina pasando de fase tras el encuentro del viernes contra Brasil y Países Bajos, respectivamente. El pasado sábado se clasificaron también Marruecos, tras el partido contra Portugal con un resultado de 1-0. El último equipo en clasificarse ha sido Francia tras quedar 1-2 contra Inglaterra.",Última hora del Mundial de Qatar: vídeo en directo,https://elpais.com/videos/universo-mundial-qatar/2022-12-11/ultima-hora-del-mundial-de-qatar-video-en-directo.html?autoplay=1
"Para los que menos cobran una subida salarial marca una diferencia inmensa. En España hay 1.106.000 asalariados que ingresan entre 857 y 1.166 euros brutos al mes por trabajar a jornada completa. Es decir, ese millón largo de personas ingresa justo el salario mínimo (14.000 euros al año) o incluso menos. Muy cerca hay otro 1,4 millones de personas que gana por 40 horas semanales de trabajo el salario mínimo o, como mucho, 200 euros más. La situación es aún peor para otros 151.000 empleados que cobran menos de 857 euros.",En qué cambiarían nueve vidas con una subida del salario mínimo: “Pondría la calefacción”; “iría más al dentista”; “comería menos pollo”,https://elpais.com/economia/2022-12-11/en-que-cambiarian-nueve-vidas-con-una-subida-del-salario-minimo-pondria-la-calefaccion-iria-mas-al-dentista-comeria-menos-pollo.html
"La política democrática se representa en los medios de comunicación. Estos ponen el escenario en el que actúan los agentes políticos. Un escenario en el que podemos ver su actuación cotidiana a la vez que esta es evaluada de forma permanente. Nosotros, el público, los observamos y vamos tomando nota poco a poco del despliegue de la trama. Unos actúan —no en vano los llamamos actores políticos— y otros miran. Con la diferencia de que ahora el público también puede hacerse oír a través de las redes sociales, donde de modo continuo invade el tablero como un actor más. Pero se trata de una irrupción ruidosa y poco representativa, más propensa a añadirle picante al argumento que a reflejar la verdadera opinión de la ciudadanía. Para acercarse a esta no hay más remedio que acudir a las encuestas. Cuando se presentan, la ciudadanía deja ya de ser audiencia para convertirse en parte del espectáculo, en participante directo de la acción. Con una peculiaridad relevante, representa a “los buenos” de la función, a aquellos que dotan de sentido a todo el espectáculo, su fuente de legitimidad.",Democracia demoscópica,https://elpais.com/opinion/2022-12-11/democracia-demoscopica.html
"La comida es uno de los motores que mueve la maquinaria de la Navidad, que reúne a las familias alrededor de mesas y nos arrulla en un constante desfile de platos, platillos, fuentes, copas que se vacían y se llenan, turrón, piña “para desgrasar” y vuelta a empezar. Pero no debemos olvidar que es una fiesta católica y sus costumbres culinarias regionales beben, en grandísima parte y salvo excepciones, de esa fuente.",Recetas navideñas que muestran la riqueza gastronómica española,https://elpais.com/eps/2022-12-09/recetas-navidenas-que-muestran-la-riqueza-gastronomica-espanola.html
"“A mi marido le prendieron fuego y yo siento que estoy quemándome en aceite”. Así explicaba la nepalí Bipana cómo su esposo murió tras largas jornadas de trabajo en la construcción a altísimas temperaturas en Qatar y la rabia que ella sentía por una tragedia que podía haberse evitado. Tal Bahadur Gharti falleció en 2020, según el emirato, “por un fallo cardiorespiratorio debido a causas naturales”. Tenía 34 años. Amnistía Internacional documentó su caso en un informe titulado En lo mejor de su vida. La inacción de Qatar a la hora de investigar, poner remedio y evitar las muertes de trabajadores migrantes.",Los muertos del Mundial que se endeudaron para comprar su puesto de trabajo,https://elpais.com/deportes/mundial-futbol/2022-12-11/muerte-graves-secuelas-y-deuda-la-resaca-que-deja-la-construccion-de-los-estadios-del-mundial-2022.html
"Cuando Álvaro Odero era tan solo un niño, la vuelta de la playa se convertía en “un acontecimiento” si a su madre se le ocurría llevarle a merendar a una cafetería de La Ibense Bornay. “Lo que es la vida”, resopla con amargura el hombre a sus 57 años. Odero acabó trabajando justo para esa firma, la heladera más antigua de España, fundada en Sanlúcar de Barrameda (Cádiz) en 1892. Pero el recuerdo tiene ahora para él un sabor amargo porque, después de 37 años de empleado, ya solo espera que su empresa —o lo que queda de ella— liquide su contrato cuanto antes y sin deudas. Como él, otros 51 trabajadores asisten resignados a los últimos días de La Ibense 1892, inmersa desde septiembre en un concurso de acreedores, tras mutar de firma familiar a compañía controlada por un fondo de inversión, Sainberg Investments, que ha acabado por acumular 12 millones de euros en impagos.","La Ibense, la fábrica de helados más antigua de España, echa el cierre",https://elpais.com/economia/2022-12-11/la-ibense-la-heladera-mas-antigua-de-espana-se-derrite.html
"El nombre de Estados Unidos suele brillar por su ausencia en las listas de signatarios de convenios internacionales. La ausencia puede tener que ver con una agenda política determinada, el signo concreto del Gobierno, pero también con presiones de grandes industrias por temor a ver comprometidas patentes e investigaciones; así como un orden de prioridades que tiende a desdeñar lo que no es visto como urgente. Pero la negativa a ratificar este tipo de acuerdos casa mal con la promesa de Joe Biden de abrazar de nuevo el multilateralismo tras los cuatro años de cerrazón de Donald Trump, especialmente en lo relativo al medio ambiente.",Cumbre de la biodiversidad en Montreal: ¿qué hace EE UU en el foro de este convenio internacional que no ha ratificado?,https://elpais.com/clima-y-medio-ambiente/2022-12-10/cumbre-de-la-biodiversidad-en-montreal-que-hace-ee-uu-en-el-foro-de-este-convenio-internacional-que-no-ha-ratificado.html
"Este artículo es parte del envío del boletín semanal de Tecnología, que se manda cada viernes. Si quiere apuntarse para recibirlo entero, con temas similares pero más variados y breves, puede hacerlo en este enlace.",Qué son los ‘Archivos de Twitter’: la guerra por la verdad en la era Musk,https://elpais.com/tecnologia/2022-12-09/que-son-los-archivos-de-twitter-la-guerra-por-la-verdad-en-la-era-musk.html
"Un sábado de marzo de 1950, el excomandante de la RAF Charles Reep tuvo una idea en el Swindon Town-Blackburn Rovers de la Tercera inglesa: apuntar datos que le llevaran a conclusiones científicas. Tras observaciones pacientes y anotaciones constantes descubrió que el 85% de los goles llegaban en series de tres pases o menos, y que un tercio se producían recuperando el balón en el campo contrario. Con eso elaboró una teoría que hizo fortuna. El director de la escuela de entrenadores, Charles Hughes, le dio cuerpo acuñando la expresión “Pomo” (Position of Maximum Oportunity).",Lo que va del patadón a la posesión,https://elpais.com/deportes/mundial-futbol/2022-12-11/lo-que-va-del-patadon-a-la-posesion.html
"“Nos ilusionamos durante cuatro años y madrugamos para ver cómo nos cogían 11 domadores de dromedarios que se entrenan jugando con minas antipersona en el desierto. Merecemos extinguirnos”. Esta vigorosa invectiva, obra maestra del improperio entendido como una de las bellas artes, se publicó en Twitter el pasado 22 de noviembre, pocos minutos después de que la selección argentina de fútbol fuese derrotada por la de Arabia Saudí en su primer partido en el Mundial de Qatar.","“Tobogán de piojos”, “genocida de oxígeno”... Por qué cada Mundial recuerda el poderío del español como idioma para insultar",https://elpais.com/icon/2022-12-01/tobogan-de-piojos-genocida-de-oxigeno-por-que-cada-mundial-recuerda-el-poderio-del-espanol-como-idioma-para-insultar.html
"Hace tiempo que vengo diciendo que la educación se ha convertido en una película de los Monty Python. No porque los profesores no nos tomemos en serio nuestro oficio, no. Quiero pensar que la mayoría somos profesionales comprometidos e intentamos aislarnos del mundanal ruido pedagogista para dedicarnos a enseñar todo lo que podemos y lo mejor que sabemos. Pero el ambiente (el entorno, que diría un moderno) no es precisamente el más apropiado para quienes entendemos la enseñanza como una responsabilidad sustancial. Por eso procuramos tomarnos las cosas con sentido del humor, siempre que esto no nos lleve a frivolizar con aquello que, por su naturaleza respetable, debiera estar al margen del jijijá: nuestra labor y nuestros alumnos. Yo mismo hago bromas en mis clases y trato de propiciar un clima adecuado para el aprendizaje, que no es ni el jolgorio continuado ni el silencio sepulcral, pero también asumo con la seriedad indispensable lo que atañe directamente a la enseñanza y al aprendizaje. La cuestión es que basta estar un poco al día para leer y escuchar ocurrencias, afirmaciones y consejosvendoqueparamínotengo, provenientes de los gerifaltes y expertos educativos, para que muchos sintamos la necesidad de recurrir al sarcasmo y a la soca(b)rronería como válvula de escape. Y terminemos confundiendo situaciones de aprendizaje con situaciones de aterrizaje.",La educación y los Monty Python,https://elpais.com/educacion/2022-12-10/la-educacion-y-los-monty-pyhton.html
"Las guerras intestinas en Ciudadanos han acelerado el proceso de reconfiguración del centroderecha bajo la atenta mirada del PP. El partido de Alberto Núñez Feijóo vigila con lupa el debate interno en la formación de Inés Arrimadas, que, a pesar de sus malas perspectivas electorales, interesa y preocupa al PP. Los populares aspiran a absorber por completo la idea política detrás de la devaluada marca de Ciudadanos, una derecha más liberal en los debates morales que puede aportar a Feijóo unos votos decisivos para alcanzar La Moncloa. Y el futuro del proyecto puede cambiar en función de quién se imponga en las primarias del partido en crisis. Si Inés Arrimadas revalida su cargo, Feijóo medita mover ficha antes de las municipales y ofrecerle una suerte de acuerdo de integración con el PP, según fuentes de Génova, que en caso de prosperar podría cambiar la cartografía del mapa de la derecha.",El PP acecha las primarias de Ciudadanos,https://elpais.com/espana/2022-12-11/el-pp-acecha-las-primarias-de-ciudadanos.html
"El día que Alejandro Jato (Vigo, 28 años) se presentó a la prueba para el papel de Camilo Sesto para la serie biográfica del cantante que prepara AtresPlayer Premium sobre el cantante valenciano, no llevaba ninguna canción preparada. Al terminar su texto le propusieron cantar algo y él interpretó Contra el aire. El equipo de casting, quizá cansado de escuchar aspirantes arrancándose por Vivir así es morir de amor, Algo de mí o, en el caso de los más osados, Getsemaní, se vio sorprendido por una de las canciones menos conocidas de Sesto. Pero Alejandro Jato no era como los demás.","Alejandro Jato, el actor que será Camilo Sesto: “Da pena la imagen que los jóvenes tienen de él, con lo grande que fue”",https://elpais.com/icon/2022-11-30/alejandro-jato-el-actor-que-interpretara-a-camilo-sesto-da-pena-la-imagen-que-los-jovenes-tienen-de-el-con-lo-grande-que-fue.html
"“Todas las formas de arte son un factor de resiliencia”, decía el psiquiatra y psicoanalista francés Boris Cyrulnik. Pese a que Líbano está sufriendo una de las peores crisis a nivel social, económico y político de toda su historia, los artistas del país siguen luchando día a día por mantener vivo el arte en la república árabe.",La destrucción como inspiración y terapia en el arte del Líbano,https://elpais.com/planeta-futuro/2022-12-11/la-destruccion-como-inspiracion-y-terapia-en-el-arte-del-libano.html
"Los asistentes a la semifinal del Mundial de España de 1982 entre Francia y Alemania Federal fueron testigos de una de las faltas más fuertes que se haya visto. Toni Schumacher, el portero germano, “atropelló” al defensa galo, Patrick Battiston, le tiró tres dientes y le ocasionó una pequeña fractura en la columna cervical. En el vídeo, Eduardo Iturralde explica la situación y aunque está de acuerdo en que debía ser una tarjeta roja y penalti, entiende el por qué fue una decisión difícil. “Es una roja clarísima, un juego brusco, grave, no va ni al balón ni a nada”, remarca.",Iturralde recuerda el grave incidente entre Battiston y  Schumacher en España 1982: “Es una roja clarísima”,https://elpais.com/videos/universo-mundial-qatar/2022-12-11/iturralde-recuerda-el-grave-incidente-entre-battiston-y-shumacher-en-espana-1982-es-una-roja-clarisima.html?autoplay=1
"Solo el puente más anhelado del calendario pudo este sábado aplacar parcialmente el fulgor de una de las grandes acaparadoras de portadas, piropos y escuchas durante toda esta temporada. La huracanada Nathy Peluso decidió cerrar su gira de entronización con la primera escala de su carrera en el WiZink madrileño, la cita que en los últimos tiempos ha señalado la incorporación a la Liga de los Elegidos, pero el relativo pinchazo de asistencia (menos de 10.000 asistentes en un pabellón con capacidad para 16.000) deslució un poco este asalto a los cielos. Tiempo habrá para culminar el ascenso, tranquilos: ahora mismo, esta argentina afincada en Barcelona parece, merecidamente, un artefacto imparable.","Nathy Peluso: baile, gimnasia y mucho poderío en el WiZink",https://elpais.com/cultura/2022-12-11/nathy-peluso-baile-gimnasia-y-mucho-poderio-en-el-wizink.html
